_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.agent.ip,_source.data.extra_data,_source.decoder.parent,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.reason,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.directory,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.file,_source.data.sca.check.compliance.nist_800-53,_source.data.sca.check.compliance.tsc,_source.rule.nist_800-53,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.data.win.system.eventID,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.win.eventdata.displayName,_source.data.win.eventdata.targetSid,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.clientPID,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.data,_source.data.win.system.eventSourceName,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.sca.check.compliance.cis_csc,_source.rule.cis_csc,_source.data.sca.check.registry,_source.data.sca.check.compliance.pci_dss,_source.data.sca.check.compliance.nist_800_53,_source.data.sca.check.compliance.gdpr_IV,_source.data.sca.check.compliance.gpg13,_source.rule.gdpr_IV,_source.data.sca.check.compliance.gpg_13,_source.rule.gpg_13,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.win.eventdata.binary,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.accountName,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.info
wazuh-alerts-4.x-2025.11.19,V_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,14,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure nosuid option set on /var/tmp partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:49.726",sca,1763565050,"Nov 19, 2025 @ 10:10:49.726", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add nosuid to the fourth field (mounting options) for the /var/tmp partition. Example: <device> /var/tmp <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /var/tmp with the configured options: # mount -o remount /var/tmp.",Invalid path or wrong permissions to run command 'findmnt --kernel /var/tmp',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,"T1548,T1548.001",1.1.4.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The nosuid mount option specifies that the filesystem cannot contain setuid files.,31011,Ensure nosuid option set on /var/tmp partition.,"Since the /var/tmp filesystem is only intended for temporary file storage, set this option to ensure that users cannot create setuid files in /var/tmp.", ,"[""findmnt --kernel /var/tmp""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1548"",""T1548.001""]","[""1.1.4.3""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,XfirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,19,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure nosuid option set on /var/log/audit partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.047",sca,1763565051,"Nov 19, 2025 @ 10:10:50.047", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add nosuid to the fourth field (mounting options) for the /var/log/audit partition. Example: <device> /var/log/audit <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /var/log/audit with the configured options: # mount -o remount /var/log/audit.",Invalid path or wrong permissions to run command 'findmnt --kernel /var/log/audit',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,"T1548,T1548.001",1.1.6.4,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The nosuid mount option specifies that the filesystem cannot contain setuid files.,31020,Ensure nosuid option set on /var/log/audit partition.,"Since the /var/log/audit filesystem is only intended for variable files such as logs, set this option to ensure that users cannot create setuid files in /var/log/audit.", ,"[""findmnt --kernel /var/log/audit""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1548"",""T1548.001""]","[""1.1.6.4""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,XvirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,20,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure nodev option set on /var/log/audit partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.019",sca,1763565051,"Nov 19, 2025 @ 10:10:50.019", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add nodev to the fourth field (mounting options) for the /var/log/audit partition. Example: <device> /var/log/audit <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /var/log/audit with the configured options: # mount -o remount /var/log/audit.",Invalid path or wrong permissions to run command 'findmnt --kernel /var/log/audit',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,T1200,1.1.6.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The nodev mount option specifies that the filesystem cannot contain special devices.,31019,Ensure nodev option set on /var/log/audit partition.,"Since the /var/log/audit filesystem is not intended to support devices, set this option to ensure that users cannot create a block or character special devices in /var/log/audit.", ,"[""findmnt --kernel /var/log/audit""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1200""]","[""1.1.6.3""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,Y_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,25,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure /dev/shm is a separate partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.206",sca,1763565051,"Nov 19, 2025 @ 10:10:50.206", , , ,1574793156,not applicable,"For specific configuration requirements of the /dev/shm mount for your environment, modify /etc/fstab. Example of using tmpfs with specific mount options: tmpfs /dev/shm tmpfs defaults,rw,nosuid,nodev,noexec,relatime,size=2G 0 0.",Invalid path or wrong permissions to run command 'findmnt --kernel /dev/shm',4.8,"CC6.3,CC6.6", ,CM-7, ,TA0005,"T1499,T1499.001",1.1.8.1,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",A.13.1.3,9.2,M1022,The /dev/shm directory is a world-writable directory that can function as shared memory that facilitates inter process communication (IPC).,31024,Ensure /dev/shm is a separate partition.,"Making /dev/shm its own file system allows an administrator to set additional mount options such as the noexec option on the mount, making /dev/shm useless for an attacker to install executable code. It would also prevent an attacker from establishing a hard link to a system setuid program and wait for it to be updated. Once the program was updated, the hard link would be broken and the attacker would have his own copy of the program. If the program happened to have a security vulnerability, the attacker could continue to exploit the known flaw. This can be accomplished by mounting tmpfs to /dev/shm.", ,"[""findmnt --kernel /dev/shm""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""4.8""]","[""CM-7""]","[""TA0005""]","[""T1499"",""T1499.001""]","[""1.1.8.1""]","[""A.13.1.3""]","[""M1022""]","[""CC6.3"",""CC6.6""]","[""9.2""]","https://www.freedesktop.org/wiki/Software/systemd/APIFileSystems/,https://www.freedesktop.org/software/systemd/man/systemd-fstab-generator.html","1.2.5,2.2.4,6.4.1","1.1.6,1.2.1,2.2.2,2.2.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,ZfirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,27,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure noexec option set on /dev/shm partition.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.213",sca,1763565050,"Nov 19, 2025 @ 10:10:50.213", , , ,1574793156,not applicable,"Edit the /etc/fstab file and add noexec to the fourth field (mounting options) for the /dev/shm partition. Example: <device> /dev/shm <fstype> defaults,rw,nosuid,nodev,noexec,relatime 0 0 Run the following command to remount /dev/shm with the configured options: # mount -o remount /dev/shm NOTE It is recommended to use tmpfs as the device/filesystem type as /dev/shm is used as shared memory space by applications.",Invalid path or wrong permissions to run command 'findmnt --kernel /dev/shm',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0005,"T1204,T1204.002",1.1.8.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1022,The noexec mount option specifies that the filesystem cannot contain executable binaries.,31026,Ensure noexec option set on /dev/shm partition.,Setting this option on a file system prevents users from executing programs from shared memory. This deters users from introducing potentially malicious software on the system., ,"[""findmnt --kernel /dev/shm""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0005""]","[""T1204"",""T1204.002""]","[""1.1.8.3""]","[""A.9.1.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,bvirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,33,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure core dump storage is disabled.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.441",sca,1763565050,"Nov 19, 2025 @ 10:10:50.441", , , ,1574793156,not applicable,Edit /etc/systemd/coredump.conf and edit or add the following line: Storage=none.,Could not open file '/etc/systemd/coredump.conf', , , ,CM-7, ,TA0007,T1005,1.5.3,AM.3.036, ,13.2,M1057,A core dump is the memory of an executable program. It is generally used to determine why a program aborted. It can also be used to glean confidential information from a core file.,31035,Ensure core dump storage is disabled.,A core dump includes a memory image taken at the time the operating system terminates an application. The memory image could contain sensitive data and is generally useful only for developers trying to debug problems., , ,check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0., ,"[""CM-7""]","[""TA0007""]","[""T1005""]","[""1.5.3""]", ,"[""M1057""]", ,"[""13.2""]",https://www.freedesktop.org/software/systemd/man/coredump.conf.html, , , ,"[""/etc/systemd/coredump.conf""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,cPirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,1,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure SELinux is installed.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.464",sca,1763565050,"Nov 19, 2025 @ 10:10:50.464", , , ,1574793156,passed,Run the following command to install SELinux: # dnf install libselinux., ,3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0003,T1068,1.6.1.1,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1026,SELinux provides Mandatory Access Control.,31037,Ensure SELinux is installed.,Without a Mandatory Access Control system installed only the default Discretionary Access Control system will be available., ,"[""rpm -q libselinux""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0003""]","[""T1068""]","[""1.6.1.1""]","[""A.9.1.1""]","[""M1026""]","[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,cvirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,36,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure SELinux policy is configured.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.492",sca,1763565050,"Nov 19, 2025 @ 10:10:50.492", , , ,1574793156,not applicable,Edit the /etc/selinux/config file to set the SELINUXTYPE parameter: SELINUXTYPE=targeted.,Invalid path or wrong permissions to run command 'sestatus',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0003,T1068,1.6.1.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6, ,"Configure SELinux to meet or exceed the default targeted policy, which constrains daemons and system software only.",31039,Ensure SELinux policy is configured.,"Security configuration requirements vary from site to site. Some sites may mandate a policy that is stricter than the default policy, which is perfectly acceptable. This item is intended to ensure that at least the default recommendations are met.", ,"[""sestatus""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0003""]","[""T1068""]","[""1.6.1.3""]","[""A.9.1.1""]", ,"[""CC5.2"",""CC6.1""]","[""14.6""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","[""/etc/selinux/config""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,c_irnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,37,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure the SELinux mode is not disabled.,"[""sca""]",19009,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.510",sca,1763565050,"Nov 19, 2025 @ 10:10:50.510", , , ,1574793156,not applicable,Run one of the following commands to set SELinux's running mode: To set SELinux mode to Enforcing: # setenforce 1 OR To set SELinux mode to Permissive: # setenforce 0 Edit the /etc/selinux/config file to set the SELINUX parameter: For Enforcing mode: SELINUX=enforcing OR For Permissive mode: SELINUX=permissive.,Invalid path or wrong permissions to run command 'getenforce',3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0003,"T1068,T1565,T1565.001,T1565.003",1.6.1.4,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.9.1.1,14.6,M1026,"SELinux can run in one of three modes: disabled, permissive, or enforcing: Enforcing - Is the default, and recommended, mode of operation; in enforcing mode SELinux operates normally, enforcing the loaded security policy on the entire system. Permissive - The system acts as if SELinux is enforcing the loaded security policy, including labeling objects and emitting access denial entries in the logs, but it does not actually deny any operations. While not recommended for production systems, permissive mode can be helpful for SELinux policy development. Disabled - Is strongly discouraged; not only does the system avoid enforcing the SELinux policy, it also avoids labeling any persistent objects such as files, making it difficult to enable SELinux in the future Note: you can set individual domains to permissive mode while the system runs in enforcing mode. For example, to make the httpd_t domain permissive: # semanage permissive -a httpd_t.",31040,Ensure the SELinux mode is not disabled.,"Running SELinux in disabled mode is strongly discouraged; not only does the system avoid enforcing the SELinux policy, it also avoids labeling any persistent objects such as files, making it difficult to enable SELinux in the future.", ,"[""getenforce""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0003""]","[""T1068"",""T1565"",""T1565.001"",""T1565.003""]","[""1.6.1.4""]","[""A.9.1.1""]","[""M1026""]","[""CC5.2"",""CC6.1""]","[""14.6""]",https://access.redhat.com/documentation/en-us/red_hat_enterprise_linux/7/html/selinux_users_and_administrators_guide/sect-security-enhanced_linux-introduction-selinux_modes,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","[""/etc/selinux/config""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,dfirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,2,FALSE,3,"[""2.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure no unconfined services exist.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.531",sca,1763565050,"Nov 19, 2025 @ 10:10:50.531", , , ,1574793156,passed,Investigate any unconfined processes found during the audit action. They may need to have an existing security context assigned to them or a policy built for them., ,3.3,"CC5.2,CC6.1", ,"AC-3,MP-2", ,TA0004,"T1068,T1565,T1565.001,T1565.003",1.6.1.6,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.3,AC.L2-3.1.5,MP.L2-3.8.2",A.13.1.3,9.2,M1022,Unconfined processes run in unconfined domains.,31042,Ensure no unconfined services exist.,"For unconfined processes, SELinux policy rules are applied, but policy rules exist that allow processes running in unconfined domains almost all access. Processes running in unconfined domains fall back to using DAC rules exclusively. If an unconfined process is compromised, SELinux does not prevent an attacker from gaining access to system resources and data, but of course, DAC rules are still used. SELinux is a security enhancement on top of DAC rules - it does not replace them.", ,"[""ps -eZ""]",check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.,"[""3.3""]","[""AC-3"",""MP-2""]","[""TA0004""]","[""T1068"",""T1565"",""T1565.001"",""T1565.003""]","[""1.6.1.6""]","[""A.13.1.3""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""9.2""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.19,ePirnJoB8m9leijeJ-pr,1,1,wazuh.manager,0,wazuh.manager,5,FALSE,3,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure message of the day is configured properly.,"[""sca""]",19008,"[""CM.1""]", ,"[""IV_35.7.d""]",sca, ,log,"Nov 19, 2025 @ 10:10:50.569",sca,1763565050,"Nov 19, 2025 @ 10:10:50.569", , , ,1574793156,passed,"Edit the /etc/motd file with the appropriate contents according to your site policy, remove any instances of \m , \r , \s , \v or references to the OS platform OR If the motd is not used, this file can be removed. Run the following command to remove the motd file: # rm /etc/motd.", , , , , , ,TA0007,"T1082,T1592,T1592.004",1.7.1, , , , ,"The contents of the /etc/motd file are displayed to users after login and function as a message of the day for authenticated users. Unix-based systems have typically displayed information about the OS release and patch level upon logging in to the system. This information can be useful to developers who are developing software for a particular OS platform. If mingetty(8) supports the following options, they display operating system information: \m - machine architecture \r - operating system release \s - operating system name \v - operating system version.",31045,Ensure message of the day is configured properly.,"Warning messages inform users who are attempting to login to the system of their legal status regarding the system and must include the name of the organization that owns the system and any monitoring policies that are in place. Displaying OS and patch level information in login banners also has the side effect of providing detailed system information to attackers attempting to target specific exploits of a system. Authorized users can easily get this information by running the "" uname -a "" command once they have logged in.", , ,check,CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0., , ,"[""TA0007""]","[""T1082"",""T1592"",""T1592.004""]","[""1.7.1""]", , , , , , , , ,"[""/etc/motd""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
